,user_in_role_id,interval_end,walk_distance,walk_steps,cluster,max_probability
108,66,2017-04-20 01:00:00,0.30699638100000004,0.30527784199999997,2,0.9909216929598891
109,66,2017-04-21 01:00:00,0.308730398,0.308881655,2,0.9917167271131354
110,66,2017-04-22 01:00:00,0.211625452,0.21657754,6,0.8005379798958346
111,66,2017-04-23 01:00:00,0.145808203,0.148628226,1,0.9999946813533611
112,66,2017-04-24 01:00:00,0.241782268,0.24174610600000002,6,0.9969651933006549
113,66,2017-04-25 01:00:00,0.26409831100000003,0.267960939,6,0.9652406769865741
114,66,2017-04-26 01:00:00,0.208760555,0.21524064199999998,6,0.9338475965385865
115,66,2017-04-27 01:00:00,0.26688781699999997,0.26400837,6,0.9799381744731449
116,66,2017-04-28 01:00:00,0.44511459600000003,0.439665194,0,0.9856418452683261
117,66,2017-04-29 01:00:00,0.25218636899999997,0.2571495,6,0.9935292311171552
118,66,2017-04-30 01:00:00,0.315892642,0.32277377399999996,2,0.9968280255086924
119,66,2017-05-01 01:00:00,1.0,1.0,3,1.0
120,66,2017-05-02 01:00:00,0.17747285899999998,0.181062544,1,0.9906212697541398
121,66,2017-05-03 01:00:00,0.423627865,0.417926064,0,0.9999941776681104
122,66,2017-05-04 01:00:00,0.52774427,0.522552895,5,0.9999787171101586
123,66,2017-05-05 01:00:00,0.339716526,0.335503371,2,0.9998328509047865
124,66,2017-05-06 01:00:00,0.47677925200000004,0.474773309,5,0.9047740335411247
125,66,2017-05-07 01:00:00,0.211097708,0.214891886,6,0.9304898022555157
126,66,2017-05-08 01:00:00,0.39528045799999995,0.39037433200000005,0,0.999564077656398
127,66,2017-05-09 01:00:00,0.390229192,0.39729132799999994,0,0.9994836866711185
128,66,2017-05-10 01:00:00,0.25851929999999995,0.260404557,6,0.9938948667512346
129,66,2017-05-11 01:00:00,0.38397165299999997,0.38717740100000003,0,0.9958118393490376
130,66,2017-05-12 01:00:00,0.556694813,0.5692862129999999,5,0.9999978986875726
131,66,2017-05-13 01:00:00,0.270657419,0.272727273,6,0.9312923623729682
132,66,2017-05-14 01:00:00,0.23929433100000003,0.24151360100000002,6,0.999466127263529
133,66,2017-05-15 01:00:00,0.599592883,0.601371774,5,0.9783471751342044
134,66,2017-05-16 01:00:00,0.105548854,0.107649384,1,0.999999999996362
135,66,2017-05-17 01:00:00,0.114671291,0.123052778,1,0.9999999996923634
136,66,2017-05-18 01:00:00,0.340093486,0.357009998,2,0.8890898853902046
137,66,2017-05-19 01:00:00,0.52035585,0.540223204,5,0.9991137485665199
138,66,2017-05-20 01:00:00,0.5349819060000001,0.550860265,5,0.9999999997787654
139,66,2017-05-21 01:00:00,0.08481604300000001,0.088932806,1,1.0
140,66,2017-05-22 01:00:00,0.094089264,0.09515229,1,0.999999869043117
141,66,2017-05-23 01:00:00,0.058881182000000004,0.063182981,1,0.9999993979251479
142,66,2017-05-24 01:00:00,0.214188782,0.221169495,6,0.9999661520445086
143,66,2017-05-25 01:00:00,0.498567551,0.522785399,5,0.999348874650554
144,66,2017-05-26 01:00:00,0.25429734600000004,0.253603813,6,0.997167346441143
145,66,2017-05-27 01:00:00,0.361354041,0.367356429,0,0.7851890581540641
146,66,2017-05-28 01:00:00,0.328935464,0.328121367,2,0.996518194412054
147,66,2017-05-29 01:00:00,0.158172497,0.164554755,1,0.9998902488902891
148,66,2017-05-30 01:00:00,0.315214113,0.314868635,2,0.9953652706562948
149,66,2017-05-31 01:00:00,0.358639928,0.360265055,0,0.5095002914061021
150,66,2017-06-01 01:00:00,0.21155006,0.214717508,6,0.9999949249470634
151,66,2017-06-02 01:00:00,0.5690591070000001,0.584573355,5,0.9999999789156393
152,66,2017-06-03 01:00:00,0.344993969,0.352941176,2,0.999497190599308
153,66,2017-06-04 01:00:00,0.334665259,0.341083469,2,0.9717678650713631
154,66,2017-06-05 01:00:00,0.23462002399999998,0.235875378,6,0.9969274533483862
155,66,2017-06-06 01:00:00,0.263268999,0.26406649600000004,6,0.966069038349586
156,66,2017-06-07 01:00:00,0.304810012,0.304638456,2,0.9752504035430336
157,66,2017-06-08 01:00:00,0.471351025,0.468844455,5,0.7609087151683199
158,66,2017-06-09 01:00:00,0.265606152,0.263252732,6,0.9683400055624813
159,66,2017-06-10 01:00:00,0.309031966,0.307254127,2,0.984175520257173
160,66,2017-06-11 01:00:00,0.22187877,0.223262032,6,0.9999856353532
161,66,2017-06-12 01:00:00,0.739445115,0.7430248779999999,3,0.9999999582586279
162,66,2017-06-13 01:00:00,0.592656815,0.585445245,5,1.0
163,66,2017-06-14 01:00:00,0.280609168,0.281911183,6,0.7965063390755072
164,66,2017-06-15 01:00:00,0.423250905,0.427981865,0,0.9999512433745864
165,66,2017-06-16 01:00:00,0.379146562,0.370088352,0,0.9616299024035758
166,66,2017-06-17 01:00:00,0.294933655,0.300104627,2,0.9378706296095253
167,66,2017-06-18 01:00:00,0.12658323300000002,0.128458498,1,0.9999999854866246
168,66,2017-06-19 01:00:00,0.35871532,0.368577075,0,0.7279145565282311
169,66,2017-06-20 01:00:00,0.254749698,0.259823297,6,0.9901308590386176
170,66,2017-06-21 01:00:00,0.19941194199999998,0.200883515,6,0.6131889027138594
171,66,2017-06-22 01:00:00,0.26221351,0.268135317,6,0.9784605183435917
172,66,2017-06-23 01:00:00,0.445416164,0.444024645,0,0.9999604847153643
173,66,2017-06-24 01:00:00,0.414656212,0.417577308,0,0.9996932616168074
174,66,2017-06-25 01:00:00,0.267792521,0.271099744,6,0.9286572986795848
175,66,2017-06-26 01:00:00,0.279779855,0.288944432,2,0.5813932311979171
176,66,2017-06-27 01:00:00,0.578709288,0.585038363,5,0.9962593276698072
177,66,2017-06-28 01:00:00,0.111504825,0.114217624,1,0.9999999999167812
